Date,User,Tweet
2023-03-29 01:10:31+00:00,JChristianson15,"I've seen people do this on twitter and sometimes it works so I'm gonna give it a shot...

Day 7 of asking @AdamColePro BAYBAY if he will be a part of the @AEW show at the @calgarystampede on July 15th!

#AdamCole #BAYBAY #AEWHouseRules #AEWDynamite #AEW @TonyKhan"
2023-03-29 01:10:05+00:00,achater3283,This is y’all’s periodic reminder that there’s nothing adam Cole does that Ricky Starks can’t do better.
2023-03-29 01:03:59+00:00,bgdos,Nuevo post: Adam Cole habla de su regreso al ring de AEW - https://t.co/UDvdJEY0oQ
2023-03-29 00:55:50+00:00,CattiesWrestlin,"All Elite Wrestling's @RealBrittBaker talks Expectations for AEW All Access, Differences to Other Reality Shows, The Build to Adam Cole's Return being featured on the Show &amp; more w/ @ThePopBreak https://t.co/5bICBuhGZi https://t.co/0onLCWVRGF"
2023-03-29 00:55:28+00:00,Alton27867670,@WhatsTheStatus Do you know when you will upload Adam coles Championship entrance
2023-03-29 00:54:36+00:00,iwaefed1,"Adam Cole is moving onto the next round of the KOTR tournament!! 

King BAY BAY!! Could be the future!!"
2023-03-29 00:48:11+00:00,M1_John123,"@knoxben1 Honestly, I don't wanna be that guy, but a lot of NXT has like porn tier acting. I guess its more these days because they have fewer Adam Coles and more college athletes."
2023-03-29 00:47:38+00:00,benajrichards,"@0sopriv yeh i grabbed it bro, i play universe tho, downloaded cm punk mjf and adam cole, need to try my rise"
2023-03-29 00:40:59+00:00,TweetleMeThat,@AmyNemmity Adam Cole Bay Bay making his return (along with a new show)
2023-03-29 00:40:25+00:00,Smirfitt67,"AEW’s Britt Baker Wants To Be On Dancing With The Stars, Adam Cole Would Do Bear Dance https://t.co/1B0M77b72I"
2023-03-29 00:39:26+00:00,PunkoLO,Está muy mamado como para ser Adam Cole 🤣 #WWENXT https://t.co/yIYnhZe3MR
2023-03-29 00:38:20+00:00,Zathen3,"@heeljey It was great when Adam Cole undisputed era was there
Johnny and Champa was a tag team
And they battle each other 
Finn Balor
Dexter and Indi love storyline
I don't need to say much because you already know"
2023-03-29 00:20:15+00:00,TheEWZine,"Poor Adam Cole.
But at least he's finally able to wrestle on #aewdynamite.
Enjoy it while you can. Give it a few weeks and mr snowman @tonykhan will have him in skits with the most overrated and underwhelming tag team in the business, the young bucks."
2023-03-29 00:17:18+00:00,ThursdayNext121,"#AEW Road To just got me all excited for Adam Cole's return against Daniel Garcia and Kenny's match with Jeff Cobb tomorrow night!!
https://t.co/SvjYa9tAkm"
2023-03-28 23:52:38+00:00,RenegadeEnigma,"AEW Dynamite Daniel Garcia vs Adam Cole

https://t.co/gvrI7o4F8S"
2023-03-28 23:44:14+00:00,Aguyininmind,@WhatsTheStatus @AdamColePro @WWEgames Adam Cole voice taunts are still in the game https://t.co/Si00jjC5EY
2023-03-28 23:26:01+00:00,TheOvertimer,AEW’s Adam Cole: “I Feel Like I Have 10-15 More Years In The Ring” https://t.co/gIMiWDhkoy #AEW #AdamCole #AEWNews
2023-03-28 23:25:13+00:00,boneso1dier,fanart i drew of adam cole dying in a glue trap https://t.co/y2N04DJyJd
2023-03-28 23:24:21+00:00,EmoAsukaLangley,@SlappadaBRO_WWE I liked Adam Cole in NXT but I don't get why he NEVER worked out. It's like he wanted to purposely limit himself.
2023-03-28 23:18:25+00:00,ColinMMA_WWE,@PatMcAfeeShow It'll be wonderful to see Adam Cole back in the ring after what he's been going through as of late.  Cashapp: $dynomike15
2023-03-28 23:06:00+00:00,MayconDGhost,"Please, tell Tony Khan to do Adam Cole vs Bryan Danielson."
2023-03-28 23:04:09+00:00,KyleHypest,I was able to manifest this story into reality. An Adam Cole story from my employer; they kept me far away so I didn’t fanboy too much. https://t.co/8HJ62sUXD3
2023-03-28 23:03:27+00:00,mckenzieas93V2,Carmelo Hayes hasn't missed since he made this tweet after his match with Adam Cole https://t.co/Sbee4tVRot
2023-03-28 23:03:16+00:00,bryankoval,@EmilyKathleen27 You’re getting omega vs Cobb and the return of Adam Cole
2023-03-28 22:55:57+00:00,mckenzieas93V2,"Carmelo Hayes if he wins the NXT Championship at Stand and Deliver he will only need to win the Tag Titles to become a triple crown champion in NXT and the youngest to ever achieve it.

Adam Cole was 29 when he done it Carmelo Hayes is currently 28. https://t.co/E54wiWM7Hh"
2023-03-28 22:47:26+00:00,angrymarks,"Adam Cole can't wait to make his in-ring return on Dynamite this week https://t.co/yoSDmmHB5A Rey Mysterio is proud of his son Dominik's growth, the Yokozuna A&amp;E bio did a better demo and more viewers than Charlotte Flair. https://t.co/6G5azo4XoI"
2023-03-28 22:44:28+00:00,sagesurge,"A snippet of my interview with Dr. Britt Baker, D.M.D., and Adam Cole (baybay).

Adam Cole was in the frame but somehow it recorded with him out of frame 😫

#AEW #AEWAllAccess https://t.co/V6hIHc9SPj"
2023-03-28 22:44:05+00:00,UnholyBigRed,@hydrah @ChiefsChannel @Jordan____Smith @cole_schaffner1 @Arrowhead_Adam @PFF Man Jamaal was great
2023-03-28 22:37:54+00:00,laleliloleo,O RABO DO ADAM COLE É MACIO E IMPORTANTE PRA IMAGEM DELE
2023-03-28 22:35:12+00:00,Lrm1215,Adam Cole returns to AEW thank you God!!!!
2023-03-28 22:18:29+00:00,QuestInTheSkies,Adam Cole Makes His Long Awaited Return to the Ring + Omega v Cobb | AEW... https://t.co/xrvSlor2Xt via @YouTube
2023-03-28 22:16:05+00:00,_0_0_0_9_,@c0ledr @adam_disbrow Thank you Cole 🫶
2023-03-28 22:15:04+00:00,BorkHub22,@weeduser3000 @LasoFromElPaso @ItsWrestleWorld @NewsXero @TonyKhan @Christian4Peeps @EdgeRatedR @AEW And this isnt a dig at wwe i love both companies ill admit i prefer wwe. But damn the idea of adam cole managing and not wrestling is shitty.
2023-03-28 22:14:23+00:00,BorkHub22,@weeduser3000 @LasoFromElPaso @ItsWrestleWorld @NewsXero @TonyKhan @Christian4Peeps @EdgeRatedR @AEW Well i cant speak for adam cole but if i were cole i would just stayed with wwe if i knew hhh was coming back. Imagine undisputed era on main roster.
2023-03-28 22:10:49+00:00,BismarckPerez96,@aewbotches Adam “the shrimp 🍤” Cole
2023-03-28 22:06:41+00:00,LoneWolf_VR,"@BillyDoel2423 @Fightful kyle got hurt, and so did adam cole"
2023-03-28 22:04:59+00:00,RamonaLudwig8,"Adam Cole Makes His Long Awaited Return to the Ring + Omega v Cobb | AEW Road To St. Louis
https://t.co/69rLF8iEpL via @YouTube"
2023-03-28 22:02:04+00:00,NoRestHolds,@wwe_wwf_Junkie @TonyKhan @AdamColePro @GarciaWrestling @AEW @AEWonTV @AEWLive @TBSNetwork @ChaifetzArena He's letting Adam cole compete. Clearly the standard has fallen.
2023-03-28 22:00:40+00:00,robinplayzgamez,"@AngoPW WWE's booked Edge pretty well in AEW tho I'd think he'd be all over the place, but there are dream matches I'd love to see.... Edge vs Kenny Omega, Edge vs Adam Cole, Edge vs Penta El Zero M, Edge vs Rey Fenix, Edge vs Ricky Starks ETC"
2023-03-28 21:54:26+00:00,grossmanscole,"@myeohsoscar Yesss. Love wrestling besties! 🤗

Who's your fave male wrestler mine is Adam Cole."
2023-03-28 21:50:11+00:00,davidfitzmaur,@smithyjtb @adam_cole_dev @DaniSaadu @MichaelBensonn And AJ was known for getting a dreadful decision in the Olympics final.
2023-03-28 21:35:59+00:00,411mania,"Adam Cole Excited For In-Ring Return on Dynamite, Reveals Who He Wants To Wrestle https://t.co/G58W52iFgQ"
2023-03-28 21:35:27+00:00,Hoodie_Betts,"82-80
Adley
Cole Irvin
Orioles finish 3rd in AL Est
Spenser Watkins
Cedric Mullins
Tyler Wells
Adam Frazier
Anthony Santander
Adley,Santander,Cedric,Mountcastle"
2023-03-28 21:31:58+00:00,Bleuwave_,"The #retail buildings at Cannon Beach - Arizona continue to take shape.

Revel Surf Parks
Adam Saks
Cole S. Cannon, Esq.
Matthew Gunn
Swell Manufacturing
Adaptive Architects
EPS Group, Inc.
Marti Weinstein
Jim Strano
Kim Borucki
Sir R.
Mike Royder
#shear https://t.co/u7Pk8gIUPR"
2023-03-28 21:30:57+00:00,NeroHardyBoy,"@WhatsTheStatus @AdamColePro @WWEgames Status, The “NXT” theme fits Adam Cole’s entrance. Try it out."
2023-03-28 21:30:47+00:00,DopeGsaint,@WWEREALONE Jeff Cobb and Adam Cole got me sold.
2023-03-28 21:29:46+00:00,wethington83,@OmegamanX44 Fantastic work. I think I downloaded every single one of them. Just went and got the Adam Cole one.
2023-03-28 21:29:36+00:00,MAXOUT__1,"Nakamura
Adam Cole
Gunther
War machine
LA knight
Rhea Ripley
Dakota kai

An a ton of others.

HHH brought all of  them in and signed them.

Not Vince.

So if WWE believes they have a great shot at signing Jay white or Kota Ibushi.

That's HHH.

I'm rolling with HHH."
2023-03-28 21:23:06+00:00,utdfanculture,"Mobberley, Cheshire - 1996

Submitted by Adam Bateman 
@BoxyBate 

“A picture of me at home wearing an Andy Cole top in 1996. It was my 12th birthday &amp; I lived in Mobberley at the time.”

#mobberley #cheshire #andycole #1990s #90s #manchesterunited #manutd #mufc #realchangemcr https://t.co/cTtcU9fXWC"
2023-03-28 21:18:13+00:00,wrestlingw0rld,@goblinlizard U forgot adam Cole
2023-03-28 20:54:11+00:00,BorkHub22,@LasoFromElPaso @ItsWrestleWorld @NewsXero @TonyKhan @Christian4Peeps @EdgeRatedR @AEW Like i wonder if adam cole would resigned and put up with vince shitty manager idea to be under hhh again on the main roster
2023-03-28 20:48:33+00:00,ParodyPro,"@TonyKhan @AdamColePro @GarciaWrestling @AEW @AEWonTV @AEWLive @TBSNetwork @ChaifetzArena Ahhh, Adam Cole, the guy Triple H, and WWE built up and took from the indie star with potential into a superstar with a bright future. He then signed with AEW. He was presented flatter, then a plate full of piss ,then booked badly and got injured. Hope the poor guy can recover."
2023-03-28 20:48:33+00:00,TJRWrestling,Adam Cole has named some of the AEW wrestlers that he wants to face now that he's cleared to return to the ring.  https://t.co/VqiVd1q7iJ
2023-03-28 20:48:07+00:00,Blood_Beast316,@WhatsTheStatus @AdamColePro @WWEgames Are u making Adam Cole yet
2023-03-28 20:47:04+00:00,johnreport,TJRWRESTLING: Adam Cole Names AEW Wrestlers He Wants To Face: Adam Cole has named some of the AEW wrestlers that he wants to face now that he's cleared to return to the ring.  https://t.co/cSM0jXHJNq https://t.co/Bxwgjh8ax4
2023-03-28 20:37:47+00:00,LancasterOnline,"New from our features team: AEW wrestler, Lancaster County native Adam Cole gears up for return match following concussion https://t.co/JMtOuwhRmc"
2023-03-28 20:36:18+00:00,johncenatwo,"#AdamCole Talks His Return From Wrestling, Changing His Style, Goals For #AEW https://t.co/MT2IMQAFvW https://t.co/SBZoNxjBOH"
2023-03-28 20:30:10+00:00,BodyslamNet,"Adam Cole Thinks He Can Wrestle For Another 10 To 15 Years
https://t.co/IpbSCeJFIY"
2023-03-28 20:27:40+00:00,AEWFanGuy18,"@TonyKhan I would really love to see Christian Cage have a feud with some following people! 
Wardlow
Ricky Starks 
Orange Cassidy 
Adam Cole 
Darby Allin 
Brian Cage 
Hangman Page 
Ethan Page 
Jon Moxley 
 And so many others!"
2023-03-28 20:23:10+00:00,smithyjtb,"@davidfitzmaur @adam_cole_dev @DaniSaadu @MichaelBensonn Before his fight with Klitschko, he was probably best known for a dreadful decision when he beat John McDermott"
2023-03-28 20:15:58+00:00,Kevin_9__,Brady Tkachuk Auston Mathews Matt Tkachuk Josh Norris Jack Luke Quinn Hughes Clayton Keller Jake Sanderson Trevor Zegras Matt Boldy Cole Caufield Logan Cooley Jimmy Snuggerud Mathew Knies Connor Hellebuck Matty Beniers Jake Oettinger Mathew Robertson Tage Thompson Adam Fox Johnny
2023-03-28 20:05:48+00:00,wa_wrestling,Adam Cole Talks AEW All Access And His In-Ring Return https://t.co/MSlDGVYAHA
2023-03-28 19:58:50+00:00,WrestlingStan92,@TonyKhan @AdamColePro @GarciaWrestling @AEW @AEWonTV @AEWLive @TBSNetwork @ChaifetzArena Out of genuine concern I need to ask if Adam Cole is definitely cleared to compete
2023-03-28 19:55:10+00:00,MSUalum2015,"@TimTorok1 @EttenGregory @TheJimCornette @GreatBrianLast @IAmJericho Didn't Ricky Starks break his neck twice? Matt Hardy, Adam Cole, etc. And we're talking about blading, like, something goes wrong with that and it's life threatening. As is having too many crazy high spots. It's not just a broken ankle or a torn meniscus.

Also, isn't Bray sick?"
2023-03-28 19:47:00+00:00,weshlateam,ADAM COLE FACE A GRACIA  SA VA FAIRE BOOOOOOO DS SA GUEULE #AEW #AEWML #AEWToonami https://t.co/emeOCG2EA8
2023-03-28 19:46:07+00:00,XtheELITExSc,"Kenny Omega
Jon Moxley
Chris Jericho
CM Punk
Bryan Danielson
Cody Rhodes
Young Bucks
Adam Cole
FTR
Britt Baker
PAC
Ricky Starks
Hangman Page
Darby Allin
Orange Cassidy
Hook
Jamie Hayter
Acclaimed 
Wardlow
Eddie Kingston
House of Black
Cage
Lucha Bros
Jungleboy
Hobbs
JAS
BBC
Sting"
2023-03-28 19:44:57+00:00,thesaltyscuba,@WhatsTheStatus @AdamColePro @WWEgames Using  IconicS Adam Cole CAW. The Thunderous Boom for regular entrance. Everyone asking how do we get this Adam Cole. This entrance? And if we already have a Adam Cole we are playing is there a way of giving him this Title Entrance?  Help us Status youre our only hope.
2023-03-28 19:38:08+00:00,Mylothweb,"Cest bien Adam Cole il est assorti a sa femme, elle fait une face turn, il reviens en babyface 🤣🤣 #AEWToonami"
2023-03-28 19:36:52+00:00,weshlateam,ADAM COLE LE RETOUR #AEW #AEWML #AEWToonami
2023-03-28 19:36:21+00:00,FollowMe_Seth,Adam Cole baby 🫶 @VicenteLaetitia #AEWToonami
2023-03-28 19:36:17+00:00,Mylothweb,Adam Cole BAYBAY !!! #AEWToonami
2023-03-28 19:26:33+00:00,LukeJuniper,@char09241974 @omegawud @kellyrussellref @IAmJericho @EttenGregory No they don't RnR express look like adult males Adam Cole looks like he could fit through a keyhole without even greasing up first
2023-03-28 19:07:55+00:00,WRESTLEZONEcom,"Adam Cole: March 29th Will Be An Emotional Day, I’ll Be A Wreck https://t.co/dkee4qz11U"
2023-03-28 19:06:25+00:00,potaylortotstoo,@wrestlecon the “more information” link for adam cole isn’t currently working
2023-03-28 18:55:13+00:00,cshwrp,@AEW @TBSNetwork Only interested in the Adam Cole match https://t.co/ATFPVXQ32M
2023-03-28 18:55:04+00:00,TETSUGIN40,@iwaefed1 @CandlceLeWay @DaVenom9K Piss off Adam Cole
2023-03-28 18:52:59+00:00,thebakerchance,@cole_schaffner1 @Arrowhead_Adam @PFF L
2023-03-28 18:51:27+00:00,Byronborefsmith,"Rewatching some peak Black and Gold NXT and MAN, Adam Cole and the Undisputed Era were GODS! Let Roddy, Kyle, and Adam cook in AEW. EVENTUALLY, the dream match with the Elite would be must watch."
2023-03-28 18:23:49+00:00,WilliamRBR,"@DarthRelic @bgillett43 Adam Cole? Ricky Starks? Britt Baker? FTR? The Acclaimed? Hangman? Orange Cassidy? Sting?

Like I said, I think entrances are something they do particularly well. I feel like the average Dynamite usually had more great entrances than not."
2023-03-28 18:23:43+00:00,DaisyBlondie200,"@RealBrittBaker @TwitterTV @AEW I saw the sneak peak - everybody go watch, it’s really well done!! Brit and Adam Cole are adorable too!"
2023-03-28 18:20:30+00:00,_PWChronicle,Adam Cole vs. Daniel Garcia is set for tomorrow's episode of #AEWDynamite. https://t.co/7pumif6pCK
2023-03-28 18:19:55+00:00,DaisyBlondie200,@DrainBamager Also Brit baker &amp; Adam Cole are relationship goals! They are so sweet together!
2023-03-28 18:18:17+00:00,TheNotoriousGAV,@SlappadaBRO_WWE I was never really a fan of Adam Cole anyway but the second these two stood face to face I was out of interest in him immediately. And to be honest this visual did nothing for karrion kross either.
2023-03-28 18:16:42+00:00,ring_span,@jerseyjoegotch I've always said this about him. Nothing new. Sky Low Low could beat up Adam Cole. lol
2023-03-28 18:13:42+00:00,Vancouver_Leafs,"@jerseyjoegotch Why would matches being announced for next week make you want to skip this week?
They are giving us Kenny vs Jeff Cobb for the NJPW US title &amp; the return of Adam Cole"
2023-03-28 18:08:34+00:00,RealBrittBaker,"Set your reminders for tomorrow!
@TwitterTV @AEW https://t.co/hRINOBmoxu"
2023-03-28 18:04:18+00:00,RebookTheFinish,@abbimcmillen @TonyKhan At the very least you should be getting royalties for that time that Adam Cole read your twitter feed on national television.
2023-03-28 18:02:03+00:00,SwerveZone,@goblinlizard But Adam Cole is top ten I’m afraid https://t.co/dBvWiHEob1
2023-03-28 18:01:36+00:00,SwerveZone,"@goblinlizard I do not know that u love Adam Cole no,I know u love Jamie n that’s about it"
2023-03-28 18:00:49+00:00,goblinlizard,"@SwerveZone you know how much i adore adam cole, he's one of my all time favourite wrestlers 

he's incredible inring of course, but i don't think he's top 10 in the world"
2023-03-28 17:59:33+00:00,Kanacityes,Adam Cole being back is better than anything in Wrestlemania aside Asuka 🫡
2023-03-28 17:58:08+00:00,ring_span,@GreatBrianLast @TheJimCornette @YouTube This is the 4th time Adam Cole has cut the same promo about his return &amp; I felt like playing a violin. He's not nearly as good as he thinks he is &amp; looks the part even less. Overhyped &amp; underweight! Garcia looks like he might be able to kick someone's ass. Cole? Not so much.
2023-03-28 17:45:17+00:00,ThomasParquet1,@WhatsTheStatus @AdamColePro @WWEgames Is this Adam Cole on CC ?
2023-03-28 17:35:39+00:00,MarkPerigard,@GarciaWrestling But … “the magnetic Adam Cole” 🤣🤣🤮
2023-03-28 17:33:51+00:00,Buttletts,(I actually really like Adam Cole)
2023-03-28 17:32:35+00:00,Byronborefsmith,"Dude, NXT Ricochet was built different. It helps he got matched up with experts of story telling like V*lveteen and Adam Cole, but his in ring work finished the story."
2023-03-28 17:23:53+00:00,fretestarik1,@AEWREALONE_ @bernardomayne @JobberNationTV You saw nxt adam cole?
